,screen_pixel_size,new_response_max,new_response_min,viewing_distance,image_height,image_width,num_flank,flank_distance,target_orientation,flank_orientation,gap,offset,image,sigma,K,rms,rrms,resp.keys,resp.rt,expName,session,date,participant
287,0.282,100,0,22.0,600,600,5,0.9,270,315,1,10,pachai_05_0.9_270_315_01.png,0.8119026961336693,5.0,0.17465422251382,0.05526661808468632,0,0,pachai,0,2019_Jun_16_1310,model
288,0.282,100,0,22.0,600,600,5,1.62,0,45,0,10,pachai_05_1.62_00_45_00.png,0.8119026961336693,5.0,0.19206530505336225,0.061511066120199825,0,0,pachai,0,2019_Jun_16_1310,model
289,0.282,100,0,22.0,600,600,5,1.62,0,45,1,10,pachai_05_1.62_00_45_01.png,0.8119026961336693,5.0,0.1887780727936379,0.06061927495714799,0,0,pachai,0,2019_Jun_16_1310,model
290,0.282,100,0,22.0,600,600,5,1.62,0,135,0,10,pachai_05_1.62_00_135_00.png,0.8119026961336693,5.0,0.19206530505336225,0.061511066120199825,0,0,pachai,0,2019_Jun_16_1310,model
291,0.282,100,0,22.0,600,600,5,1.62,0,135,1,10,pachai_05_1.62_00_135_01.png,0.8119026961336693,5.0,0.18875902846266818,0.06061225088399925,0,0,pachai,0,2019_Jun_16_1310,model
292,0.282,100,0,22.0,600,600,5,1.62,0,225,0,10,pachai_05_1.62_00_225_00.png,0.8119026961336693,5.0,0.19206530505336225,0.061511066120199825,0,0,pachai,0,2019_Jun_16_1310,model
293,0.282,100,0,22.0,600,600,5,1.62,0,225,1,10,pachai_05_1.62_00_225_01.png,0.8119026961336693,5.0,0.1887780727936379,0.06061927495714799,0,0,pachai,0,2019_Jun_16_1310,model
294,0.282,100,0,22.0,600,600,5,1.62,0,315,0,10,pachai_05_1.62_00_315_00.png,0.8119026961336693,5.0,0.19206530505336225,0.061511066120199825,0,0,pachai,0,2019_Jun_16_1310,model
295,0.282,100,0,22.0,600,600,5,1.62,0,315,1,10,pachai_05_1.62_00_315_01.png,0.8119026961336693,5.0,0.18879473287848306,0.060626721897608614,0,0,pachai,0,2019_Jun_16_1310,model
296,0.282,100,0,22.0,600,600,5,1.62,90,45,0,10,pachai_05_1.62_90_45_00.png,0.8119026961336693,5.0,0.19204703636139683,0.061502238870392,0,0,pachai,0,2019_Jun_16_1310,model
297,0.282,100,0,22.0,600,600,5,1.62,90,45,1,10,pachai_05_1.62_90_45_01.png,0.8119026961336693,5.0,0.18875902846266815,0.06061031782755699,0,0,pachai,0,2019_Jun_16_1310,model
298,0.282,100,0,22.0,600,600,5,1.62,90,135,0,10,pachai_05_1.62_90_135_00.png,0.8119026961336693,5.0,0.19204703636139683,0.061502238870392,0,0,pachai,0,2019_Jun_16_1310,model
299,0.282,100,0,22.0,600,600,5,1.62,90,135,1,10,pachai_05_1.62_90_135_01.png,0.8119026961336693,5.0,0.18873997961411754,0.06060329271625454,0,0,pachai,0,2019_Jun_16_1310,model
300,0.282,100,0,22.0,600,600,5,1.62,90,225,0,10,pachai_05_1.62_90_225_00.png,0.8119026961336693,5.0,0.19204703636139683,0.061502238870392,0,0,pachai,0,2019_Jun_16_1310,model
301,0.282,100,0,22.0,600,600,5,1.62,90,225,1,10,pachai_05_1.62_90_225_01.png,0.8119026961336693,5.0,0.18875902846266818,0.060610317827556985,0,0,pachai,0,2019_Jun_16_1310,model
302,0.282,100,0,22.0,600,600,5,1.62,90,315,0,10,pachai_05_1.62_90_315_00.png,0.8119026961336693,5.0,0.19204703636139683,0.061502238870392,0,0,pachai,0,2019_Jun_16_1310,model
303,0.282,100,0,22.0,600,600,5,1.62,90,315,1,10,pachai_05_1.62_90_315_01.png,0.8119026961336693,5.0,0.18877569249927517,0.06061776586840808,0,0,pachai,0,2019_Jun_16_1310,model
304,0.282,100,0,22.0,600,600,5,1.62,180,45,0,10,pachai_05_1.62_180_45_00.png,0.8119026961336693,5.0,0.19204703636139683,0.061502238870392,0,0,pachai,0,2019_Jun_16_1310,model
305,0.282,100,0,22.0,600,600,5,1.62,180,45,1,10,pachai_05_1.62_180_45_01.png,0.8119026961336693,5.0,0.18875902846266818,0.060610317827556985,0,0,pachai,0,2019_Jun_16_1310,model
306,0.282,100,0,22.0,600,600,5,1.62,180,135,0,10,pachai_05_1.62_180_135_00.png,0.8119026961336693,5.0,0.19204703636139683,0.061502238870392,0,0,pachai,0,2019_Jun_16_1310,model
307,0.282,100,0,22.0,600,600,5,1.62,180,135,1,10,pachai_05_1.62_180_135_01.png,0.8119026961336693,5.0,0.18873997961411754,0.06060329271625454,0,0,pachai,0,2019_Jun_16_1310,model
308,0.282,100,0,22.0,600,600,5,1.62,180,225,0,10,pachai_05_1.62_180_225_00.png,0.8119026961336693,5.0,0.19204703636139683,0.061502238870392,0,0,pachai,0,2019_Jun_16_1310,model
309,0.282,100,0,22.0,600,600,5,1.62,180,225,1,10,pachai_05_1.62_180_225_01.png,0.8119026961336693,5.0,0.18875902846266818,0.06061031782755699,0,0,pachai,0,2019_Jun_16_1310,model
310,0.282,100,0,22.0,600,600,5,1.62,180,315,0,10,pachai_05_1.62_180_315_00.png,0.8119026961336693,5.0,0.19204703636139683,0.061502238870392,0,0,pachai,0,2019_Jun_16_1310,model
311,0.282,100,0,22.0,600,600,5,1.62,180,315,1,10,pachai_05_1.62_180_315_01.png,0.8119026961336693,5.0,0.18877569249927517,0.060617765868408086,0,0,pachai,0,2019_Jun_16_1310,model
312,0.282,100,0,22.0,600,600,5,1.62,270,45,0,10,pachai_05_1.62_270_45_00.png,0.8119026961336693,5.0,0.19206530505336225,0.06151106612019982,0,0,pachai,0,2019_Jun_16_1310,model
313,0.282,100,0,22.0,600,600,5,1.62,270,45,1,10,pachai_05_1.62_270_45_01.png,0.8119026961336693,5.0,0.1887780727936379,0.06061927495714799,0,0,pachai,0,2019_Jun_16_1310,model
314,0.282,100,0,22.0,600,600,5,1.62,270,135,0,10,pachai_05_1.62_270_135_00.png,0.8119026961336693,5.0,0.19206530505336225,0.06151106612019982,0,0,pachai,0,2019_Jun_16_1310,model
315,0.282,100,0,22.0,600,600,5,1.62,270,135,1,10,pachai_05_1.62_270_135_01.png,0.8119026961336693,5.0,0.18875902846266818,0.06061225088399924,0,0,pachai,0,2019_Jun_16_1310,model
316,0.282,100,0,22.0,600,600,5,1.62,270,225,0,10,pachai_05_1.62_270_225_00.png,0.8119026961336693,5.0,0.19206530505336225,0.06151106612019982,0,0,pachai,0,2019_Jun_16_1310,model
317,0.282,100,0,22.0,600,600,5,1.62,270,225,1,10,pachai_05_1.62_270_225_01.png,0.8119026961336693,5.0,0.1887780727936379,0.060619274957147994,0,0,pachai,0,2019_Jun_16_1310,model
318,0.282,100,0,22.0,600,600,5,1.62,270,315,0,10,pachai_05_1.62_270_315_00.png,0.8119026961336693,5.0,0.19206530505336225,0.06151106612019982,0,0,pachai,0,2019_Jun_16_1310,model
319,0.282,100,0,22.0,600,600,5,1.62,270,315,1,10,pachai_05_1.62_270_315_01.png,0.8119026961336693,5.0,0.18879473287848306,0.06062672189760862,0,0,pachai,0,2019_Jun_16_1310,model
320,0.282,100,0,22.0,600,600,5,2.58,0,45,0,10,pachai_05_2.58_00_45_00.png,0.8119026961336693,5.0,0.2069066114608589,0.06794931057579665,0,0,pachai,0,2019_Jun_16_1310,model
321,0.282,100,0,22.0,600,600,5,2.58,0,45,1,10,pachai_05_2.58_00_45_01.png,0.8119026961336693,5.0,0.20420711850834425,0.06713239748763189,0,0,pachai,0,2019_Jun_16_1310,model
322,0.282,100,0,22.0,600,600,5,2.58,0,135,0,10,pachai_05_2.58_00_135_00.png,0.8119026961336693,5.0,0.2069066114608589,0.06794931057579665,0,0,pachai,0,2019_Jun_16_1310,model
323,0.282,100,0,22.0,600,600,5,2.58,0,135,1,10,pachai_05_2.58_00_135_01.png,0.8119026961336693,5.0,0.2041974629187113,0.06712432406141383,0,0,pachai,0,2019_Jun_16_1310,model
324,0.282,100,0,22.0,600,600,5,2.58,0,225,0,10,pachai_05_2.58_00_225_00.png,0.8119026961336693,5.0,0.2069066114608589,0.06794931057579665,0,0,pachai,0,2019_Jun_16_1310,model
325,0.282,100,0,22.0,600,600,5,2.58,0,225,1,10,pachai_05_2.58_00_225_01.png,0.8119026961336693,5.0,0.20420711850834425,0.06713239748763188,0,0,pachai,0,2019_Jun_16_1310,model
326,0.282,100,0,22.0,600,600,5,2.58,0,315,0,10,pachai_05_2.58_00_315_00.png,0.8119026961336693,5.0,0.2069066114608589,0.06794931057579665,0,0,pachai,0,2019_Jun_16_1310,model
327,0.282,100,0,22.0,600,600,5,2.58,0,315,1,10,pachai_05_2.58_00_315_01.png,0.8119026961336693,5.0,0.204222564552895,0.06713931325810915,0,0,pachai,0,2019_Jun_16_1310,model
328,0.282,100,0,22.0,600,600,5,2.58,90,45,0,10,pachai_05_2.58_90_45_00.png,0.8119026961336693,5.0,0.20689178586162452,0.06794131981756929,0,0,pachai,0,2019_Jun_16_1310,model
329,0.282,100,0,22.0,600,600,5,2.58,90,45,1,10,pachai_05_2.58_90_45_01.png,0.8119026961336693,5.0,0.20419166889586213,0.06712430948072813,0,0,pachai,0,2019_Jun_16_1310,model
330,0.282,100,0,22.0,600,600,5,2.58,90,135,0,10,pachai_05_2.58_90_135_00.png,0.8119026961336693,5.0,0.20689178586162452,0.06794131981756929,0,0,pachai,0,2019_Jun_16_1310,model
331,0.282,100,0,22.0,600,600,5,2.58,90,135,1,10,pachai_05_2.58_90_135_01.png,0.8119026961336693,5.0,0.20418201107586068,0.067116235081602,0,0,pachai,0,2019_Jun_16_1310,model
332,0.282,100,0,22.0,600,600,5,2.58,90,225,0,10,pachai_05_2.58_90_225_00.png,0.8119026961336693,5.0,0.20689178586162452,0.06794131981756929,0,0,pachai,0,2019_Jun_16_1310,model
333,0.282,100,0,22.0,600,600,5,2.58,90,225,1,10,pachai_05_2.58_90_225_01.png,0.8119026961336693,5.0,0.20419166889586213,0.06712430948072814,0,0,pachai,0,2019_Jun_16_1310,model
334,0.282,100,0,22.0,600,600,5,2.58,90,315,0,10,pachai_05_2.58_90_315_00.png,0.8119026961336693,5.0,0.20689178586162452,0.06794131981756929,0,0,pachai,0,2019_Jun_16_1310,model
335,0.282,100,0,22.0,600,600,5,2.58,90,315,1,10,pachai_05_2.58_90_315_01.png,0.8119026961336693,5.0,0.20420711850834428,0.06713122608442121,0,0,pachai,0,2019_Jun_16_1310,model
336,0.282,100,0,22.0,600,600,5,2.58,180,45,0,10,pachai_05_2.58_180_45_00.png,0.8119026961336693,5.0,0.20689178586162452,0.06794131981756929,0,0,pachai,0,2019_Jun_16_1310,model
337,0.282,100,0,22.0,600,600,5,2.58,180,45,1,10,pachai_05_2.58_180_45_01.png,0.8119026961336693,5.0,0.2041916688958621,0.06712430948072813,0,0,pachai,0,2019_Jun_16_1310,model
338,0.282,100,0,22.0,600,600,5,2.58,180,135,0,10,pachai_05_2.58_180_135_00.png,0.8119026961336693,5.0,0.20689178586162452,0.06794131981756929,0,0,pachai,0,2019_Jun_16_1310,model
339,0.282,100,0,22.0,600,600,5,2.58,180,135,1,10,pachai_05_2.58_180_135_01.png,0.8119026961336693,5.0,0.20418201107586068,0.067116235081602,0,0,pachai,0,2019_Jun_16_1310,model
340,0.282,100,0,22.0,600,600,5,2.58,180,225,0,10,pachai_05_2.58_180_225_00.png,0.8119026961336693,5.0,0.20689178586162452,0.06794131981756929,0,0,pachai,0,2019_Jun_16_1310,model
341,0.282,100,0,22.0,600,600,5,2.58,180,225,1,10,pachai_05_2.58_180_225_01.png,0.8119026961336693,5.0,0.20419166889586216,0.06712430948072813,0,0,pachai,0,2019_Jun_16_1310,model
342,0.282,100,0,22.0,600,600,5,2.58,180,315,0,10,pachai_05_2.58_180_315_00.png,0.8119026961336693,5.0,0.20689178586162452,0.06794131981756929,0,0,pachai,0,2019_Jun_16_1310,model
343,0.282,100,0,22.0,600,600,5,2.58,180,315,1,10,pachai_05_2.58_180_315_01.png,0.8119026961336693,5.0,0.20420711850834425,0.0671312260844212,0,0,pachai,0,2019_Jun_16_1310,model
344,0.282,100,0,22.0,600,600,5,2.58,270,45,0,10,pachai_05_2.58_270_45_00.png,0.8119026961336693,5.0,0.2069066114608589,0.06794931057579665,0,0,pachai,0,2019_Jun_16_1310,model
345,0.282,100,0,22.0,600,600,5,2.58,270,45,1,10,pachai_05_2.58_270_45_01.png,0.8119026961336693,5.0,0.20420711850834425,0.06713239748763188,0,0,pachai,0,2019_Jun_16_1310,model
346,0.282,100,0,22.0,600,600,5,2.58,270,135,0,10,pachai_05_2.58_270_135_00.png,0.8119026961336693,5.0,0.2069066114608589,0.06794931057579665,0,0,pachai,0,2019_Jun_16_1310,model
347,0.282,100,0,22.0,600,600,5,2.58,270,135,1,10,pachai_05_2.58_270_135_01.png,0.8119026961336693,5.0,0.2041974629187113,0.06712432406141383,0,0,pachai,0,2019_Jun_16_1310,model
348,0.282,100,0,22.0,600,600,5,2.58,270,225,0,10,pachai_05_2.58_270_225_00.png,0.8119026961336693,5.0,0.2069066114608589,0.06794931057579665,0,0,pachai,0,2019_Jun_16_1310,model
349,0.282,100,0,22.0,600,600,5,2.58,270,225,1,10,pachai_05_2.58_270_225_01.png,0.8119026961336693,5.0,0.20420711850834428,0.06713239748763189,0,0,pachai,0,2019_Jun_16_1310,model
350,0.282,100,0,22.0,600,600,5,2.58,270,315,0,10,pachai_05_2.58_270_315_00.png,0.8119026961336693,5.0,0.2069066114608589,0.06794931057579665,0,0,pachai,0,2019_Jun_16_1310,model
351,0.282,100,0,22.0,600,600,5,2.58,270,315,1,10,pachai_05_2.58_270_315_01.png,0.8119026961336693,5.0,0.204222564552895,0.06713931325810914,0,0,pachai,0,2019_Jun_16_1310,model
352,0.282,100,0,22.0,600,600,5,3.9,0,45,0,10,pachai_05_3.9_00_45_00.png,0.8119026961336693,5.0,0.22281452716338143,0.07596835664692925,0,0,pachai,0,2019_Jun_16_1310,model
353,0.282,100,0,22.0,600,600,5,3.9,0,45,1,10,pachai_05_3.9_00_45_01.png,0.8119026961336693,5.0,0.22080362391690897,0.0752187003426419,0,0,pachai,0,2019_Jun_16_1310,model
354,0.282,100,0,22.0,600,600,5,3.9,0,135,0,10,pachai_05_3.9_00_135_00.png,0.8119026961336693,5.0,0.22281452716338143,0.07596835664692925,0,0,pachai,0,2019_Jun_16_1310,model
355,0.282,100,0,22.0,600,600,5,3.9,0,135,1,10,pachai_05_3.9_00_135_01.png,0.8119026961336693,5.0,0.2207928018373065,0.07521226610745559,0,0,pachai,0,2019_Jun_16_1310,model
356,0.282,100,0,22.0,600,600,5,3.9,0,225,0,10,pachai_05_3.9_00_225_00.png,0.8119026961336693,5.0,0.22281452716338143,0.07596835664692925,0,0,pachai,0,2019_Jun_16_1310,model
357,0.282,100,0,22.0,600,600,5,3.9,0,225,1,10,pachai_05_3.9_00_225_01.png,0.8119026961336693,5.0,0.22080362391690897,0.0752187003426419,0,0,pachai,0,2019_Jun_16_1310,model
358,0.282,100,0,22.0,600,600,5,3.9,0,315,0,10,pachai_05_3.9_00_315_00.png,0.8119026961336693,5.0,0.22281452716338143,0.07596835664692925,0,0,pachai,0,2019_Jun_16_1310,model
359,0.282,100,0,22.0,600,600,5,3.9,0,315,1,10,pachai_05_3.9_00_315_01.png,0.8119026961336693,5.0,0.22080867337179189,0.07522591084569841,0,0,pachai,0,2019_Jun_16_1310,model
360,0.282,100,0,22.0,600,600,5,3.9,90,45,0,10,pachai_05_3.9_90_45_00.png,0.8119026961336693,5.0,0.22280347928359923,0.07596120945892187,0,0,pachai,0,2019_Jun_16_1310,model
361,0.282,100,0,22.0,600,600,5,3.9,90,45,1,10,pachai_05_3.9_90_45_01.png,0.8119026961336693,5.0,0.22079208027712574,0.07521148191641565,0,0,pachai,0,2019_Jun_16_1310,model
362,0.282,100,0,22.0,600,600,5,3.9,90,135,0,10,pachai_05_3.9_90_135_00.png,0.8119026961336693,5.0,0.22280347928359923,0.07596120945892187,0,0,pachai,0,2019_Jun_16_1310,model
363,0.282,100,0,22.0,600,600,5,3.9,90,135,1,10,pachai_05_3.9_90_135_01.png,0.8119026961336693,5.0,0.22078125555117015,0.07520504706365043,0,0,pachai,0,2019_Jun_16_1310,model
364,0.282,100,0,22.0,600,600,5,3.9,90,225,0,10,pachai_05_3.9_90_225_00.png,0.8119026961336693,5.0,0.22280347928359923,0.07596120945892187,0,0,pachai,0,2019_Jun_16_1310,model
365,0.282,100,0,22.0,600,600,5,3.9,90,225,1,10,pachai_05_3.9_90_225_01.png,0.8119026961336693,5.0,0.22079208027712582,0.07521148191641566,0,0,pachai,0,2019_Jun_16_1310,model
366,0.282,100,0,22.0,600,600,5,3.9,90,315,0,10,pachai_05_3.9_90_315_00.png,0.8119026961336693,5.0,0.22280347928359923,0.07596120945892187,0,0,pachai,0,2019_Jun_16_1310,model
367,0.282,100,0,22.0,600,600,5,3.9,90,315,1,10,pachai_05_3.9_90_315_01.png,0.8119026961336693,5.0,0.22079713096684037,0.07521869311143427,0,0,pachai,0,2019_Jun_16_1310,model
368,0.282,100,0,22.0,600,600,5,3.9,180,45,0,10,pachai_05_3.9_180_45_00.png,0.8119026961336693,5.0,0.22280347928359923,0.07596120945892187,0,0,pachai,0,2019_Jun_16_1310,model
369,0.282,100,0,22.0,600,600,5,3.9,180,45,1,10,pachai_05_3.9_180_45_01.png,0.8119026961336693,5.0,0.22079208027712574,0.07521148191641565,0,0,pachai,0,2019_Jun_16_1310,model
370,0.282,100,0,22.0,600,600,5,3.9,180,135,0,10,pachai_05_3.9_180_135_00.png,0.8119026961336693,5.0,0.22280347928359923,0.07596120945892187,0,0,pachai,0,2019_Jun_16_1310,model
371,0.282,100,0,22.0,600,600,5,3.9,180,135,1,10,pachai_05_3.9_180_135_01.png,0.8119026961336693,5.0,0.22078125555117015,0.07520504706365043,0,0,pachai,0,2019_Jun_16_1310,model
372,0.282,100,0,22.0,600,600,5,3.9,180,225,0,10,pachai_05_3.9_180_225_00.png,0.8119026961336693,5.0,0.22280347928359923,0.07596120945892187,0,0,pachai,0,2019_Jun_16_1310,model
373,0.282,100,0,22.0,600,600,5,3.9,180,225,1,10,pachai_05_3.9_180_225_01.png,0.8119026961336693,5.0,0.22079208027712582,0.07521148191641566,0,0,pachai,0,2019_Jun_16_1310,model
374,0.282,100,0,22.0,600,600,5,3.9,180,315,0,10,pachai_05_3.9_180_315_00.png,0.8119026961336693,5.0,0.22280347928359923,0.07596120945892187,0,0,pachai,0,2019_Jun_16_1310,model
375,0.282,100,0,22.0,600,600,5,3.9,180,315,1,10,pachai_05_3.9_180_315_01.png,0.8119026961336693,5.0,0.22079713096684037,0.07521869311143427,0,0,pachai,0,2019_Jun_16_1310,model
376,0.282,100,0,22.0,600,600,5,3.9,270,45,0,10,pachai_05_3.9_270_45_00.png,0.8119026961336693,5.0,0.22281452716338143,0.07596835664692925,0,0,pachai,0,2019_Jun_16_1310,model
377,0.282,100,0,22.0,600,600,5,3.9,270,45,1,10,pachai_05_3.9_270_45_01.png,0.8119026961336693,5.0,0.22080362391690897,0.0752187003426419,0,0,pachai,0,2019_Jun_16_1310,model
378,0.282,100,0,22.0,600,600,5,3.9,270,135,0,10,pachai_05_3.9_270_135_00.png,0.8119026961336693,5.0,0.22281452716338143,0.07596835664692925,0,0,pachai,0,2019_Jun_16_1310,model
379,0.282,100,0,22.0,600,600,5,3.9,270,135,1,10,pachai_05_3.9_270_135_01.png,0.8119026961336693,5.0,0.22079280183730654,0.07521226610745559,0,0,pachai,0,2019_Jun_16_1310,model
380,0.282,100,0,22.0,600,600,5,3.9,270,225,0,10,pachai_05_3.9_270_225_00.png,0.8119026961336693,5.0,0.22281452716338143,0.07596835664692925,0,0,pachai,0,2019_Jun_16_1310,model
381,0.282,100,0,22.0,600,600,5,3.9,270,225,1,10,pachai_05_3.9_270_225_01.png,0.8119026961336693,5.0,0.22080362391690897,0.07521870034264189,0,0,pachai,0,2019_Jun_16_1310,model
382,0.282,100,0,22.0,600,600,5,3.9,270,315,0,10,pachai_05_3.9_270_315_00.png,0.8119026961336693,5.0,0.22281452716338143,0.07596835664692925,0,0,pachai,0,2019_Jun_16_1310,model
383,0.282,100,0,22.0,600,600,5,3.9,270,315,1,10,pachai_05_3.9_270_315_01.png,0.8119026961336693,5.0,0.22080867337179189,0.07522591084569841,0,0,pachai,0,2019_Jun_16_1310,model
